29	2.0900198360447933e-05	4.447188989746244e-06	218.2767192773605	18725.0	4527.0	225.0
30	2.0845473389143936e-05	4.450155486673312e-06	219.1415765104963	18725.0	4527.0	225.0
31	2.055224379003171e-05	4.446768619470993e-06	220.7751026850805	18725.0	4527.0	225.0
32	2.0317334123852933e-05	4.4492711399067855e-06	222.4840531797188	18725.0	4527.0	225.0
33	2.0249936432099464e-05	4.445658085132316e-06	223.21962630988048	18725.0	4527.0	225.0
34	2.0361206267911138e-05	4.448875959415963e-06	222.52661917622777	18725.0	4527.0	225.0
35	2.0320926517947642e-05	4.444772737846347e-06	223.0683182208099	18725.0	4527.0	225.0
36	2.0264616904315573e-05	4.447449885964149e-06	223.45161469326797	18725.0	4527.0	225.0
37	2.025819024910883e-05	4.449870011406283e-06	223.98860321818933	18725.0	4527.0	225.0
38	2.0365945794221633e-05	4.445683833193615e-06	223.03949444504838	18725.0	4527.0	225.0
39	2.0304771955048828e-05	4.448067810656803e-06	223.62422858277347	18725.0	4527.0	225.0
40	2.0129404982580748e-05	4.442128478198333e-06	225.0290801675399	18725.0	4527.0	225.0
41	2.0105529800591874e-05	4.444467910722776e-06	225.08281757019668	18725.0	4527.0	225.0
42	1.999281751471118e-05	4.446464087278772e-06	226.43807959519808	18725.0	4527.0	225.0
43	2.0044480003374853e-05	4.448844598293661e-06	225.96677856724875	18725.0	4527.0	225.0
44	1.9945704741286646e-05	4.442422717435181e-06	226.47488782155446	18725.0	4527.0	225.0
45	2.000671659395111e-05	4.444809854356919e-06	226.3186206633914	18725.0	4527.0	225.0
46	2.016545690706023e-05	4.447254665619473e-06	225.66958298058944	18725.0	4527.0	225.0
47	2.0100148406914725e-05	4.448927683804067e-06	226.69127358851526	18725.0	4527.0	225.0
48	2.0055135069275355e-05	4.441696076352221e-06	226.51609152237597	18725.0	4527.0	225.0
49	1.9940090092129695e-05	4.4434031122473336e-06	227.69978828917513	18725.0	4527.0	225.0
50	2.0104572956962205e-05	4.445923962227473e-06	226.41217569936993	18725.0	4527.0	225.0
51	2.0107442415868035e-05	4.447903228989211e-06	226.5355933715881	18725.0	4527.0	225.0
52	2.003300338659554e-05	4.449469593422521e-06	227.53035700052678	18725.0	4527.0	225.0
53	2.0200704503125033e-05	4.441405294527284e-06	226.03243804286006	18725.0	4527.0	225.0
54	2.0198333999424477e-05	4.443289278695781e-06	226.1939686531517	18725.0	4527.0	225.0
55	1.9920922982067168e-05	4.444498934260951e-06	228.46777435114493	18725.0	4527.0	225.0
56	1.9846911390195364e-05	4.446218526537923e-06	228.97616505214006	18725.0	4527.0	225.0
57	1.981157205577482e-05	4.447987110294327e-06	229.31069190301054	18725.0	4527.0	225.0
58	1.9863418714155127e-05	4.449674480630052e-06	228.64198817359855	18725.0	4527.0	225.0
59	1.981087610944392e-05	4.439560567578185e-06	228.8370883815704	18725.0	4527.0	225.0
60	1.968822499050387e-05	4.441129616116896e-06	230.24518429522112	18725.0	4527.0	225.0
61	1.965555741355327e-05	4.442556767156419e-06	230.64748769215848	18725.0	4527.0	225.0
62	1.9780086273123594e-05	4.444584840958501e-06	229.52773081082907	18725.0	4527.0	225.0
63	1.9648270473601536e-05	4.4458001505058165e-06	230.55929207859302	18725.0	4527.0	225.0
64	1.9629661337351518e-05	4.447327227785928e-06	230.81940072627606	18725.0	4527.0	225.0
65	1.9500686486235146e-05	4.448355548266688e-06	232.25411545743884	18725.0	4527.0	225.0
66	1.956749687553574e-05	4.449835605651823e-06	232.01859801446744	18725.0	4527.0	225.0
67	1.9723485501967795e-05	4.438683652445309e-06	230.37793687506314	18725.0	4527.0	225.0
68	1.9675124882280207e-05	4.4400368251353964e-06	230.7748260404714	18725.0	4527.0	225.0
69	1.9631807808146295e-05	4.441379337065849e-06	231.2422674154239	18725.0	4527.0	225.0
70	1.9390720686456055e-05	4.442367467007537e-06	233.39032902029896	18725.0	4527.0	225.0
71	1.9408165058568458e-05	4.443906553307436e-06	233.39619829114875	18725.0	4527.0	225.0
72	1.9658895901717532e-05	4.44572893948681e-06	231.51106312926706	18725.0	4527.0	225.0
73	1.9626421053158046e-05	4.447020739409986e-06	231.78045694426334	18725.0	4527.0	225.0
74	1.9396583859028787e-05	4.447885516479303e-06	233.8417961227238	18725.0	4527.0	225.0
75	1.9403229348152107e-05	4.449077830685343e-06	233.9420476408486	18725.0	4527.0	225.0
76	1.9665063107674318e-05	4.450868156598979e-06	231.78759614967515	18725.0	4527.0	225.0
77	1.9613649567670272e-05	4.437086202559513e-06	231.84256313891453	18725.0	4527.0	225.0
78	1.9635550813104187e-05	4.43844595767185e-06	231.81427053013488	18725.0	4527.0	225.0
79	1.9378219250671112e-05	4.439268355307657e-06	234.10588830442288	18725.0	4527.0	225.0
80	1.9341286043150375e-05	4.440429390503515e-06	234.47677406649447	18725.0	4527.0	225.0
81	1.958756091206722e-05	4.442106365682678e-06	232.4433912026289	18725.0	4527.0	225.0
82	1.9639282242245783e-05	4.443442367572948e-06	232.27654459199147	18725.0	4527.0	225.0
83	1.9679717968686845e-05	4.444820250748364e-06	232.15730683231996	18725.0	4527.0	225.0
84	1.9401347726404548e-05	4.445424022918781e-06	234.59953721578665	18725.0	4527.0	225.0
85	1.941654496239201e-05	4.446596379011438e-06	234.63683276495323	18725.0	4527.0	225.0
86	1.9675091348736095e-05	4.448195937556198e-06	232.53318702425244	18725.0	4527.0	225.0
87	1.9621398150698755e-05	4.449127304670147e-06	232.94984341255972	18725.0	4527.0	225.0
88	1.958763811920168e-05	4.4501120044285655e-06	233.23464295718279	18725.0	4527.0	225.0
89	1.9243256658133753e-05	4.450491118531789e-06	236.07428327712736	18725.0	4527.0	225.0
90	1.9582450390330743e-05	4.4522153449208545e-06	233.47481998680894	18725.0	4527.0	225.0
91	1.9476388552130464e-05	4.435242627963745e-06	233.82294877662414	18725.0	4527.0	225.0
92	1.9496664973290354e-05	4.436491875992588e-06	233.8053051847384	18725.0	4527.0	225.0
93	1.919707894400873e-05	4.437068770642006e-06	236.38620855244503	18725.0	4527.0	225.0
94	1.9202068337207346e-05	4.438214153788931e-06	236.46408329557687	18725.0	4527.0	225.0
95	1.9560741551868304e-05	4.43992733965317e-06	233.75658491690288	18725.0	4527.0	225.0
96	1.9540542069388914e-05	4.440900126903927e-06	234.05975598744465	18725.0	4527.0	225.0
97	1.952986782492116e-05	4.441894449082732e-06	234.13976151194439	18725.0	4527.0	225.0
98	1.906372728527936e-05	4.442284036532912e-06	237.68499529405088	18725.0	4527.0	225.0
99	1.8983430673691314e-05	4.443277603993982e-06	238.1967735595532	18725.0	4527.0	225.0
